"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1105947298033553415","x1171580204147281920","2019-09-11 00:24:22","a_verdayes","@CarlosLuispela2 @Alan03304377 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros Pues en la CDMX ha estado en manos del @PRDMexico y @PartidoMorenaMx desde 1997, cuando gobernó Cardenas, en 1999 Rosario Robles, el@peje en 2000 y Ebrard en 2006. Luego Mancera en 2012 y ahora Sheinbaum.  Y ya sabes, son los que desde entonces prometieron el cambio <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>","Twitter for iPhone","272","x1171559001961705472","x943154371369431040","CarlosLuispela2","FALSE","FALSE","0","0",,,,,,,,,,,,,,"xc(""943154371369431040"", x""1128352940450652162"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"", x""34718178"", x""362473815"", x""1616505410"", x""119545041"", x""889466488117235712"")","c(""CarlosLuispela2"", ""Alan03304377"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"", ""beltrandelrio"", ""SergioSarmiento"", ""RasCisneros"", ""PRDMexico"", ""PartidoMorenaMx"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/a_verdayes/status/1171580204147281920","A .Verdayes",,"Vecino Roma Sur",,"FALSE","23","109","0","340","1057","2019-03-13 21:42:38","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1156965944922480641/m7bh8dJb_normal.jpg"
"x187575652","x1171574316577767428","2019-09-11 00:00:58","JoseLuisBeato","<U+0001F449><U+0001F3FC>Prevén derrama de 54.5 mdp por #Nascar en la #CDMX
<U+2705>La #CDMX se está configurando como el principal destino del #automovilismo en #México con eventos:
<U+0001F310>Fórmula 1
<U+0001F300>Nascar Peak
<U+0001F538>Carrera Panamericana
<U+0001F4A0>Carrera de autos antiguos
#HaciendoEquipo vía @reformanegocios @Reforma https://t.co/Ev3958oHQ6","Twitter for iPhone","140",,,,"FALSE","TRUE","0","8","c(""Nascar"", ""CDMX"", ""CDMX"")",,,,,,,,,,,,,"x260796843","SedecoCDMX","es",,,,,,,,,,,,,,,,"x1171574211120418816","<U+0001F449><U+0001F3FC>Prevén derrama de 54.5 mdp por #Nascar en la #CDMX
<U+2705>La #CDMX se está configurando como el principal destino del #automovilismo en #México con eventos:
<U+0001F310>Fórmula 1
<U+0001F300>Nascar Peak
<U+0001F538>Carrera Panamericana
<U+0001F4A0>Carrera de autos antiguos
#HaciendoEquipo vía @reformanegocios @Reforma https://t.co/Ev3958oHQ6","2019-09-11 00:00:33","Twitter for iPhone","10","8","x260796843","SedecoCDMX","Secretaría de Desarrollo Económico","27349","616","37881","Narvarte Poniente","Impulsa el desarrollo económico de la Ciudad de México #HaciendoEquipo #ZonaEmprende #CiudadSolar #MujerEsInnovando #DesafíoPyme2019 #InnovandoTuMercado","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JoseLuisBeato/status/1171574316577767428","Jose Luis Beato González","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX",,"FALSE","4964","755","53","2456","526","2010-09-06 16:19:32","FALSE",,,,"https://pbs.twimg.com/profile_banners/187575652/1544205233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114322477872599041/uEgoxZsR_normal.jpg"
"x187575652","x1171574316577767428","2019-09-11 00:00:58","JoseLuisBeato","<U+0001F449><U+0001F3FC>Prevén derrama de 54.5 mdp por #Nascar en la #CDMX
<U+2705>La #CDMX se está configurando como el principal destino del #automovilismo en #México con eventos:
<U+0001F310>Fórmula 1
<U+0001F300>Nascar Peak
<U+0001F538>Carrera Panamericana
<U+0001F4A0>Carrera de autos antiguos
#HaciendoEquipo vía @reformanegocios @Reforma https://t.co/Ev3958oHQ6","Twitter for iPhone","140",,,,"FALSE","TRUE","0","8","c(""Nascar"", ""CDMX"", ""CDMX"")",,,,,,,,,,,,,"x260796843","SedecoCDMX","es",,,,,,,,,,,,,,,,"x1171574211120418816","<U+0001F449><U+0001F3FC>Prevén derrama de 54.5 mdp por #Nascar en la #CDMX
<U+2705>La #CDMX se está configurando como el principal destino del #automovilismo en #México con eventos:
<U+0001F310>Fórmula 1
<U+0001F300>Nascar Peak
<U+0001F538>Carrera Panamericana
<U+0001F4A0>Carrera de autos antiguos
#HaciendoEquipo vía @reformanegocios @Reforma https://t.co/Ev3958oHQ6","2019-09-11 00:00:33","Twitter for iPhone","10","8","x260796843","SedecoCDMX","Secretaría de Desarrollo Económico","27349","616","37881","Narvarte Poniente","Impulsa el desarrollo económico de la Ciudad de México #HaciendoEquipo #ZonaEmprende #CiudadSolar #MujerEsInnovando #DesafíoPyme2019 #InnovandoTuMercado","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JoseLuisBeato/status/1171574316577767428","Jose Luis Beato González","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX",,"FALSE","4964","755","53","2456","526","2010-09-06 16:19:32","FALSE",,,,"https://pbs.twimg.com/profile_banners/187575652/1544205233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114322477872599041/uEgoxZsR_normal.jpg"
"x723975403816128513","x1171571776549281794","2019-09-10 23:50:52","AguakateMx","Sesión de Negocios entre @PLenMexico <U+0001F1F5><U+0001F1F1> y #Mexico <U+0001F1F2><U+0001F1FD> en @ComceOficial estamos #HaciendoEquipo para impulsar el desarrollo e intercambio comercial en beneficio de la economía y de los emprendedores de nuestros países. #CDMX @SedecoCDMX @MalkahNobigrot https://t.co/tUDnJXD9k2","Twitter for iPhone","140",,,,"FALSE","TRUE","0","10","c(""Mexico"", ""HaciendoEquipo"")",,,,,,,,,,,,,"xc(""187575652"", x""537900720"", x""1406648570"")","c(""JoseLuisBeato"", ""PLenMexico"", ""ComceOficial"")","es",,,,,,,,,,,,,,,,"x1171441247396872195","Sesión de Negocios entre @PLenMexico <U+0001F1F5><U+0001F1F1> y #Mexico <U+0001F1F2><U+0001F1FD> en @ComceOficial estamos #HaciendoEquipo para impulsar el desarrollo e intercambio comercial en beneficio de la economía y de los emprendedores de nuestros países. #CDMX @SedecoCDMX @MalkahNobigrot https://t.co/tUDnJXD9k2","2019-09-10 15:12:12","Twitter for iPhone","28","10","x187575652","JoseLuisBeato","Jose Luis Beato González","4958","754","2453","Ciudad de México","Secretario de Desarrollo Económico en el Gobierno de @ClaudiaShein @SedecoCDMX","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/AguakateMx/status/1171571776549281794","A G R I C U L T U R A <U+0001F469><U+0001F3FB><U+200D><U+0001F33E><U+0001F404>","México <U+0001F1F2><U+0001F1FD>","Cuenta interesada en temas de #agricultura, desarrollo económico, trabajo justo. Primero las personas. Estratega Rural | Asociado Fundación @MujerMxRural",,"FALSE","699","742","16","5267","5424","2016-04-23 20:42:41","FALSE",,,,"https://pbs.twimg.com/profile_banners/723975403816128513/1533090185",,"http://pbs.twimg.com/profile_images/1024482370894921728/rcO8pXNk_normal.jpg"
"x723975403816128513","x1171571706818961408","2019-09-10 23:50:36","AguakateMx","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","Twitter for iPhone","140",,,,"FALSE","TRUE","0","8",,,,,,,,,,,,,,"x1873522334","GGroxanaaguirre","es",,,,,,,,,,,,,,,,"x1171551858189570050","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","2019-09-10 22:31:44","Twitter for iPhone","13","8","x1873522334","GGroxanaaguirre","Roxana Aguirre Elizondo","49684","40704","38582","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/AguakateMx/status/1171571706818961408","A G R I C U L T U R A <U+0001F469><U+0001F3FB><U+200D><U+0001F33E><U+0001F404>","México <U+0001F1F2><U+0001F1FD>","Cuenta interesada en temas de #agricultura, desarrollo económico, trabajo justo. Primero las personas. Estratega Rural | Asociado Fundación @MujerMxRural",,"FALSE","699","742","16","5267","5424","2016-04-23 20:42:41","FALSE",,,,"https://pbs.twimg.com/profile_banners/723975403816128513/1533090185",,"http://pbs.twimg.com/profile_images/1024482370894921728/rcO8pXNk_normal.jpg"
"x902696128574926848","x1171567966024077312","2019-09-10 23:35:44","MujerMxRural","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","Twitter for iPhone","140",,,,"FALSE","TRUE","0","8",,,,,,,,,,,,,,"x1873522334","GGroxanaaguirre","es",,,,,,,,,,,,,,,,"x1171551858189570050","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","2019-09-10 22:31:44","Twitter for iPhone","13","8","x1873522334","GGroxanaaguirre","Roxana Aguirre Elizondo","49684","40704","38582","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/MujerMxRural/status/1171567966024077312","Fundación MujerMéxicoRural","México <U+0001F1F2><U+0001F1FD>","<U+0001F4CC> El gran cambio exige poner en el centro del desarrollo al #SERHumano “No hay innovación sin personas” #MujerMxRural @ONUMujeres",,"FALSE","1159","1430","0","1624","1673","2017-08-30 00:55:03","FALSE",,,,"https://pbs.twimg.com/profile_banners/902696128574926848/1518807832",,"http://pbs.twimg.com/profile_images/964573961571971073/dqTBkc3z_normal.jpg"
"x887860002672840704","x1171565717902151680","2019-09-10 23:26:48","EspinosaLemus","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","Twitter for Android","140",,,,"FALSE","TRUE","0","8",,,,,,,,,,,,,,"x1873522334","GGroxanaaguirre","es",,,,,,,,,,,,,,,,"x1171551858189570050","<U+0001F449><U+0001F3FC>Se abren las puertas del futuro, las puertas a los derechos: 
<U+0001F46B>1.1 millones de niñas y niños becados
<U+0001F3AF>Doble apoyo para útiles y uniformes
<U+0001F373>Desayunos escolares
<U+0001F3EB> Más de 2,000 escuelas mejoradas
#CiudadInnovadora
#PrimerInformeGobCDMX
#CiudadDeDerechos
@GobCDMX @JoseLuisBeato https://t.co/WBcVLPFlyr","2019-09-10 22:31:44","Twitter for iPhone","13","8","x1873522334","GGroxanaaguirre","Roxana Aguirre Elizondo","49684","40704","38582","<U+0001F1F2><U+0001F1FD>","- Ocupada en lo público y en las personas. Dra. en Administración Pública #Inclusión #Libertad #SERHumano - No hagas el bien para que te lo agradezcan.","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/EspinosaLemus/status/1171565717902151680","Jorge Espinosa Lemus","México","Estilo de Vida",,"FALSE","170","239","2","58980","11602","2017-07-20 02:21:35","FALSE",,,,,,"http://pbs.twimg.com/profile_images/888897224448516096/DsAwADZI_normal.jpg"
"x1109187041806422016","x1171565373889626113","2019-09-10 23:25:26","luisrui22595821","@SedecoCDMX @Claudiashein @Congreso_CdMex @GobCDMX @JoseLuisBeato @GGroxanaaguirre @SECTEI_CDMX @SeMujeresCDMX Y abrieron la gran puerta de la ignorancia, incompetencia y en consecuencia la destruccion de la actividad económica, industrial y de servicios con la consecuente incremento de la delincuencia obligada!! Gran logro que lastima día a día la ciudadanía!!","Twitter for iPhone","252","x1171556270769410048","x260796843","SedecoCDMX","FALSE","FALSE","0","0",,,,,,,,,,,,,,"xc(""260796843"", x""591361197"", x""115765618"", x""36100710"", x""187575652"", x""1873522334"", x""209755119"", x""106167304"")","c(""SedecoCDMX"", ""Claudiashein"", ""Congreso_CdMex"", ""GobCDMX"", ""JoseLuisBeato"", ""GGroxanaaguirre"", ""SECTEI_CDMX"", ""SeMujeresCDMX"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/luisrui22595821/status/1171565373889626113","anselmo zavala","Benito Juárez, Distrito Federal",,,"FALSE","20","651","0","425","1271","2019-03-22 20:16:13","FALSE",,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x943154371369431040","x1171559014376910849","2019-09-10 23:00:10","CarlosLuispela2","@CarlosLuispela2 @Alan03304377 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros https://t.co/LcOWY1I0it","Twitter for Android","139",,,,"FALSE","TRUE","0","1",,,,,,,,,,,,,,"xc(""1105947298033553415"", x""943154371369431040"", x""1128352940450652162"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"")","c(""a_verdayes"", ""CarlosLuispela2"", ""Alan03304377"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"")","und",,,,,,,,,,,,,,,,"x1171535707229130754","@CarlosLuispela2 @Alan03304377 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros https://t.co/LcOWY1I0it","2019-09-10 21:27:33","Twitter for iPad","0","1","x1105947298033553415","a_verdayes","A .Verdayes","24","109","333",,"Vecino Roma Sur","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1171559014376910849","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","64","603","0","1389","639","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1171201674200997889/qurDS2uu_normal.jpg"
"x943154371369431040","x1171559001961705472","2019-09-10 23:00:07","CarlosLuispela2","@a_verdayes @Alan03304377 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros I en todo el mundo pero solo así salimos adelante después de tanta corrupción y mal manejo del erario cuantos empleos an creado para erradicar el ambulantaje","Twitter for Android","157","x1171535707229130754","x1105947298033553415","a_verdayes","FALSE","FALSE","0","0",,,,,,,,,,,,,,"xc(""1105947298033553415"", x""1128352940450652162"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"", x""34718178"", x""362473815"", x""1616505410"")","c(""a_verdayes"", ""Alan03304377"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"", ""beltrandelrio"", ""SergioSarmiento"", ""RasCisneros"")","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1171559001961705472","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","64","603","0","1389","639","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1171201674200997889/qurDS2uu_normal.jpg"
"x943154371369431040","x1170835220523864064","2019-09-08 23:04:04","CarlosLuispela2","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena Y tus pruebas para decir que solapan delincuentes? Y tus pruebas de las mafias?En lugar de ser de la borregada trabaja en tu argumento, porque repetir lo que todos dicen no te ayuda <U+0001F61A>","Twitter for Android","140",,,,"FALSE","TRUE","0","2",,,,,,,,,,,,,,"xc(""1095668932583833601"", x""54721016"", x""943154371369431040"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"")","c(""NormaGa35243933"", ""vmiselem"", ""CarlosLuispela2"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"")","es",,,,,,,,,,,,,,,,"x1170733223518904320","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena Y tus pruebas para decir que solapan delincuentes? Y tus pruebas de las mafias?En lugar de ser de la borregada trabaja en tu argumento, porque repetir lo que todos dicen no te ayuda <U+0001F61A>","2019-09-08 16:18:46","Twitter for Android","3","2","x1095668932583833601","NormaGa35243933","Norma García","62","204","195",,"Ni estando muerta van a poder hacer que me calle <U+0001F5A4><U+269C><U+FE0F>","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1170835220523864064","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","64","603","0","1389","639","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1171201674200997889/qurDS2uu_normal.jpg"
"x943154371369431040","x1170835175225344005","2019-09-08 23:03:53","CarlosLuispela2","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena Zaz!!!
Patadas de ahogado eh ya madura!!
Gente que habla sin fundamentos es una persona para nada confianble.
Que lo que necesita es ayuda psiquiatrica para que te atiendas esa manias. De Difamar
Pregunto Cual es el objetivo???","Twitter for Android","140",,,,"FALSE","TRUE","0","2",,,,,,,,,,,,,,"xc(""2370058512"", x""54721016"", x""943154371369431040"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"")","c(""evehipodromo"", ""vmiselem"", ""CarlosLuispela2"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"")","es",,,,,,,,,,,,,,,,"x1170736844188741632","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena Zaz!!!
Patadas de ahogado eh ya madura!!
Gente que habla sin fundamentos es una persona para nada confianble.
Que lo que necesita es ayuda psiquiatrica para que te atiendas esa manias. De Difamar
Pregunto Cual es el objetivo???","2019-09-08 16:33:09","Twitter for Android","1","2","x2370058512","evehipodromo","Evelyn Torres","322","382","411","Hipódromo Condesa, Cuauhtémoc","Ser viviente que Ama con el corazón, con locura y pasión","FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1170835175225344005","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","64","603","0","1389","639","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1171201674200997889/qurDS2uu_normal.jpg"
"x943154371369431040","x1170835161556115456","2019-09-08 23:03:50","CarlosLuispela2","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena Personas como tú hay muchas qué nadamás repiten y repiten y lo peor es que no tienen pruebas de nada y ni las tendrán por qué jamás hemos tenido algún nexo con delicuentes o mafias como tú lo dices.","Twitter for Android","140",,,,"FALSE","TRUE","0","2",,,,,,,,,,,,,,"xc(""1128406152536944640"", x""54721016"", x""943154371369431040"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"")","c(""RosinaHernand18"", ""vmiselem"", ""CarlosLuispela2"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"")","es",,,,,,,,,,,,,,,,"x1170759732585480196","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena Personas como tú hay muchas qué nadamás repiten y repiten y lo peor es que no tienen pruebas de nada y ni las tendrán por qué jamás hemos tenido algún nexo con delicuentes o mafias como tú lo dices.","2019-09-08 18:04:06","Twitter for Android","1","2","x1128406152536944640","RosinaHernand18","Rosina Hernandez","10","26","358",,,"FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1170835161556115456","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","64","603","0","1389","639","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1171201674200997889/qurDS2uu_normal.jpg"
"x943154371369431040","x1170835096775090176","2019-09-08 23:03:34","CarlosLuispela2","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena JaJaJa, por lo que veo tú eres esa persona que miente para todo, que lo único que sabe es difamar a la gente, eres esa persona que avienta la piedra y esconde la mano, qué pena das.","Twitter for Android","140",,,,"FALSE","TRUE","0","2",,,,,,,,,,,,,,"xc(""1128475087512801280"", x""54721016"", x""943154371369431040"", x""770608278"", x""883404438"", x""223717383"", x""591361197"", x""992240977"", x""187575652"", x""1639334120"")","c(""josejua05542583"", ""vmiselem"", ""CarlosLuispela2"", ""5antaMerlina"", ""AlcCuauhtemocMx"", ""nenulo"", ""Claudiashein"", ""rosaicela_"", ""JoseLuisBeato"", ""econokafka"")","es",,,,,,,,,,,,,,,,"x1170815479834976256","@vmiselem @CarlosLuispela2 @5antaMerlina @AlcCuauhtemocMx @nenulo @Claudiashein @rosaicela_ @JoseLuisBeato @econokafka @beltrandelrio @SergioSarmiento @RasCisneros @ALDFmorena JaJaJa, por lo que veo tú eres esa persona que miente para todo, que lo único que sabe es difamar a la gente, eres esa persona que avienta la piedra y esconde la mano, qué pena das.","2019-09-08 21:45:37","Twitter for iPhone","0","2","x1128475087512801280","josejua05542583","jose juan","7","41","370",,,"FALSE",,,,,,,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CarlosLuispela2/status/1170835096775090176","carlos mg","Hipódromo, Cuauhtémoc","soñar y progresar",,"FALSE","64","603","0","1389","639","2017-12-19 16:21:39","FALSE",,,,,,"http://pbs.twimg.com/profile_images/1171201674200997889/qurDS2uu_normal.jpg"
